MB,t,tsq,Day of Week_1,Day of Week_2,Day of Week_3,Day of Week_4,Day of Week_5,Day of Week_6
3244.4034,3553,12623809,0,0,0,0,0,0
3248.730141,3554,12630916,0,0,0,0,0,0
3277.914676,3555,12638025,0,0,0,0,0,0
3201.911646,3556,12645136,0,0,0,0,0,0
3131.749597,3557,12652249,0,0,0,0,0,0
3126.860872,3558,12659364,0,0,0,0,0,0
3277.333568,3559,12666481,0,0,0,0,0,0
3224.328161,3560,12673600,0,0,0,0,0,0
3190.021952,3561,12680721,0,0,0,0,0,0
3142.887981,3562,12687844,0,0,0,0,0,0
3117.75604,3563,12694969,0,0,0,0,0,0
3114.137386,3564,12702096,0,0,0,0,0,0
2998.003625,3565,12709225,0,0,0,0,0,0
3026.51669,3566,12716356,0,0,0,0,0,0
3002.936172,3567,12723489,0,0,0,0,0,0
2955.087479,3568,12730624,0,0,0,0,0,0
2985.54692,3569,12737761,0,0,0,0,0,0
2928.609716,3570,12744900,0,0,0,0,0,0
2878.778679,3571,12752041,0,0,0,0,0,0
2868.748921,3572,12759184,0,0,0,0,0,0
2763.55873,3573,12766329,0,0,0,0,0,0
2635.488765,3574,12773476,0,0,0,0,0,0
2607.32575,3575,12780625,0,0,0,0,0,0
2617.372387,3576,12787776,0,0,0,0,0,0
2526.736945,3577,12794929,0,0,0,0,0,0
2538.468979,3578,12802084,0,0,0,0,0,0
2616.45634,3579,12809241,0,0,0,0,0,0
2562.140675,3580,12816400,0,0,0,0,0,0
2465.857574,3581,12823561,0,0,0,0,0,0
2372.60977,3582,12830724,0,0,0,0,0,0
2275.709223,3583,12837889,0,0,0,0,0,0
2650.292325,3584,12845056,0,0,0,0,0,0
2285.50873,3585,12852225,0,0,0,0,0,0
2214.475641,3586,12859396,0,0,0,0,0,0
2184.42769,3587,12866569,0,0,0,0,0,0
2038.738306,3588,12873744,0,0,0,0,0,0
2157.439236,3589,12880921,0,0,0,0,0,0
2133.985849,3590,12888100,0,0,0,0,0,0
2129.516153,3591,12895281,0,0,0,0,0,0
2117.502949,3592,12902464,0,0,0,0,0,0
2059.702983,3593,12909649,0,0,0,0,0,0
1994.21598,3594,12916836,0,0,0,0,0,0
1937.448419,3595,12924025,0,0,0,0,0,0
1991.92509,3596,12931216,0,0,0,0,0,0
1954.110513,3597,12938409,0,0,0,0,0,0
1953.442685,3598,12945604,0,0,0,0,0,0
1889.823343,3599,12952801,0,0,0,0,0,0
1908.136117,3600,12960000,0,0,0,0,0,0
1773.581749,3601,12967201,0,0,0,0,0,0
1808.144663,3602,12974404,0,0,0,0,0,0
1764.123972,3603,12981609,0,0,0,0,0,0
1738.169513,3604,12988816,0,0,0,0,0,0
1766.331094,3605,12996025,0,0,0,0,0,0
1686.444809,3606,13003236,0,0,0,0,0,0
1717.530527,3607,13010449,0,0,0,0,0,0
1740.201636,3608,13017664,0,0,0,0,0,0
1593.041843,3609,13024881,0,0,0,0,0,0
1552.22923,3610,13032100,0,0,0,0,0,0
1535.605146,3611,13039321,0,0,0,0,0,0
1490.866643,3612,13046544,0,0,0,0,0,0
1502.800744,3613,13053769,0,0,0,0,0,0
1602.653508,3614,13060996,0,0,0,0,0,0
1536.669354,3615,13068225,0,0,0,0,0,0
1454.698818,3616,13075456,0,0,0,0,0,0
1484.559781,3617,13082689,0,0,0,0,0,0
1500.459692,3618,13089924,0,0,0,0,0,0
1492.33545,3619,13097161,0,0,0,0,0,0
1577.708785,3620,13104400,0,0,0,0,0,0
1468.235456,3621,13111641,0,0,0,0,0,0
1429.391408,3622,13118884,0,0,0,0,0,0
1470.708963,3623,13126129,0,0,0,0,0,0
1410.196327,3624,13133376,0,0,0,0,0,0
1498.21656,3625,13140625,0,0,0,0,0,0
1592.55682,3626,13147876,0,0,0,0,0,0
1543.744037,3627,13155129,0,0,0,0,0,0
1481.96339,3628,13162384,0,0,0,0,0,0
1359.976317,3629,13169641,0,0,0,0,0,0
1362.464835,3630,13176900,0,0,0,0,0,0
1459.381053,3631,13184161,0,0,0,0,0,0
1446.670928,3632,13191424,0,0,0,0,0,0
1440.006549,3633,13198689,0,0,0,0,0,0
1427.349357,3634,13205956,0,0,0,0,0,0
1353.211067,3635,13213225,0,0,0,0,0,0
1358.188333,3636,13220496,0,0,0,0,0,0
1480.080409,3637,13227769,0,0,0,0,0,0
1581.369767,3638,13235044,0,0,0,0,0,0
1465.232034,3639,13242321,0,0,0,0,0,0
1475.480237,3640,13249600,0,0,0,0,0,0
1409.304863,3641,13256881,0,0,0,0,0,0
1377.086664,3642,13264164,0,0,0,0,0,0
1495.480482,3643,13271449,0,0,0,0,0,0
1389.986698,3644,13278736,0,0,0,0,0,0
1361.474395,3645,13286025,0,0,0,0,0,0
1325.346357,3646,13293316,0,0,0,0,0,0
1313.217539,3647,13300609,0,0,0,0,0,0
1323.294419,3648,13307904,0,0,0,0,0,0
1450.390606,3649,13315201,0,0,0,0,0,0
1406.803662,3650,13322500,0,0,0,0,0,0
1369.012721,3651,13329801,0,0,0,0,0,0
1372.323469,3652,13337104,0,0,0,0,0,0
1355.349138,3653,13344409,0,0,0,0,0,0
1474.531879,3654,13351716,0,0,0,0,0,0
1596.800394,3655,13359025,0,0,0,0,0,0
1740.193073,3656,13366336,0,0,0,0,0,0
1780.701629,3657,13373649,0,0,0,0,0,0
1803.282311,3658,13380964,0,0,0,0,0,0
1691.209041,3659,13388281,0,0,0,0,0,0
1728.639021,3660,13395600,0,0,0,0,0,0
1955.262927,3661,13402921,1,0,0,0,0,0
1887.754604,3662,13410244,1,0,0,0,0,0
1750.157545,3663,13417569,1,0,0,0,0,0
1934.119629,3664,13424896,1,0,0,0,0,0
1892.317273,3665,13432225,1,0,0,0,0,0
2050.853317,3666,13439556,1,0,0,0,0,0
2622.495098,3667,13446889,1,0,0,0,0,0
2268.49273,3668,13454224,1,0,0,0,0,0
2151.357447,3669,13461561,1,0,0,0,0,0
2236.586867,3670,13468900,1,0,0,0,0,0
2449.808461,3671,13476241,1,0,0,0,0,0
2429.323297,3672,13483584,1,0,0,0,0,0
2622.221819,3673,13490929,1,0,0,0,0,0
2705.861157,3674,13498276,1,0,0,0,0,0
2790.997939,3675,13505625,1,0,0,0,0,0
2939.377234,3676,13512976,1,0,0,0,0,0
3184.885275,3677,13520329,1,0,0,0,0,0
3314.870753,3678,13527684,1,0,0,0,0,0
3398.002978,3679,13535041,1,0,0,0,0,0
3646.127089,3680,13542400,1,0,0,0,0,0
3656.828156,3681,13549761,1,0,0,0,0,0
3788.931836,3682,13557124,1,0,0,0,0,0
3947.921499,3683,13564489,1,0,0,0,0,0
4276.06517,3684,13571856,1,0,0,0,0,0
4361.618739,3685,13579225,1,0,0,0,0,0
4490.786308,3686,13586596,1,0,0,0,0,0
4812.691567,3687,13593969,1,0,0,0,0,0
4969.697671,3688,13601344,1,0,0,0,0,0
5115.274057,3689,13608721,1,0,0,0,0,0
5372.521236,3690,13616100,1,0,0,0,0,0
5716.9635,3691,13623481,1,0,0,0,0,0
5718.285201,3692,13630864,1,0,0,0,0,0
6061.740254,3693,13638249,1,0,0,0,0,0
6217.738921,3694,13645636,1,0,0,0,0,0
6047.017241,3695,13653025,1,0,0,0,0,0
6501.059155,3696,13660416,1,0,0,0,0,0
6674.643935,3697,13667809,1,0,0,0,0,0
6570.030543,3698,13675204,1,0,0,0,0,0
6514.22819,3699,13682601,1,0,0,0,0,0
6571.784528,3700,13690000,1,0,0,0,0,0
6624.077418,3701,13697401,1,0,0,0,0,0
6975.560699,3702,13704804,1,0,0,0,0,0
6739.2967,3703,13712209,1,0,0,0,0,0
6678.957226,3704,13719616,1,0,0,0,0,0
6644.050381,3705,13727025,1,0,0,0,0,0
6830.279001,3706,13734436,1,0,0,0,0,0
7104.608038,3707,13741849,1,0,0,0,0,0
7250.159155,3708,13749264,1,0,0,0,0,0
7240.096013,3709,13756681,1,0,0,0,0,0
7199.014283,3710,13764100,1,0,0,0,0,0
7318.768357,3711,13771521,1,0,0,0,0,0
7174.133182,3712,13778944,1,0,0,0,0,0
7113.437051,3713,13786369,1,0,0,0,0,0
7248.275288,3714,13793796,1,0,0,0,0,0
7098.322637,3715,13801225,1,0,0,0,0,0
7197.272553,3716,13808656,1,0,0,0,0,0
7261.540618,3717,13816089,1,0,0,0,0,0
7351.623699,3718,13823524,1,0,0,0,0,0
7388.686023,3719,13830961,1,0,0,0,0,0
7362.330654,3720,13838400,1,0,0,0,0,0
7546.818441,3721,13845841,1,0,0,0,0,0
7482.343925,3722,13853284,1,0,0,0,0,0
7500.047232,3723,13860729,1,0,0,0,0,0
7542.58403,3724,13868176,1,0,0,0,0,0
7476.136845,3725,13875625,1,0,0,0,0,0
7278.321682,3726,13883076,1,0,0,0,0,0
7301.503116,3727,13890529,1,0,0,0,0,0
7461.239121,3728,13897984,1,0,0,0,0,0
7480.668912,3729,13905441,1,0,0,0,0,0
7556.660934,3730,13912900,1,0,0,0,0,0
7683.067313,3731,13920361,1,0,0,0,0,0
7689.611661,3732,13927824,1,0,0,0,0,0
7769.944796,3733,13935289,1,0,0,0,0,0
7548.928767,3734,13942756,1,0,0,0,0,0
7449.348435,3735,13950225,1,0,0,0,0,0
7188.404829,3736,13957696,1,0,0,0,0,0
7264.283173,3737,13965169,1,0,0,0,0,0
7290.922317,3738,13972644,1,0,0,0,0,0
7426.118068,3739,13980121,1,0,0,0,0,0
7300.206815,3740,13987600,1,0,0,0,0,0
7480.12211,3741,13995081,1,0,0,0,0,0
7573.068952,3742,14002564,1,0,0,0,0,0
7463.592983,3743,14010049,1,0,0,0,0,0
7598.192459,3744,14017536,1,0,0,0,0,0
7735.656095,3745,14025025,1,0,0,0,0,0
7741.722278,3746,14032516,1,0,0,0,0,0
7645.208824,3747,14040009,1,0,0,0,0,0
7465.066201,3748,14047504,1,0,0,0,0,0
7621.134118,3749,14055001,1,0,0,0,0,0
7691.982957,3750,14062500,1,0,0,0,0,0
7477.732541,3751,14070001,1,0,0,0,0,0
7405.172712,3752,14077504,1,0,0,0,0,0
7595.580726,3753,14085009,1,0,0,0,0,0
7564.747732,3754,14092516,1,0,0,0,0,0
7595.169871,3755,14100025,1,0,0,0,0,0
8180.956684,3756,14107536,1,0,0,0,0,0
8051.265515,3757,14115049,1,0,0,0,0,0
7954.391082,3758,14122564,1,0,0,0,0,0
7758.627486,3759,14130081,1,0,0,0,0,0
7666.451541,3760,14137600,1,0,0,0,0,0
7718.643042,3761,14145121,1,0,0,0,0,0
7762.779222,3762,14152644,1,0,0,0,0,0
7784.36878,3763,14160169,1,0,0,0,0,0
7542.560926,3764,14167696,1,0,0,0,0,0
7502.588477,3765,14175225,1,0,0,0,0,0
7541.666242,3766,14182756,1,0,0,0,0,0
7706.877591,3767,14190289,1,0,0,0,0,0
7703.313431,3768,14197824,1,0,0,0,0,0
7629.853057,3769,14205361,1,0,0,0,0,0
7506.47788,3770,14212900,1,0,0,0,0,0
7570.028375,3771,14220441,1,0,0,0,0,0
7406.386453,3772,14227984,1,0,0,0,0,0
7377.476739,3773,14235529,1,0,0,0,0,0
7342.593655,3774,14243076,1,0,0,0,0,0
7434.96758,3775,14250625,1,0,0,0,0,0
7367.188255,3776,14258176,1,0,0,0,0,0
7301.365344,3777,14265729,1,0,0,0,0,0
7156.109027,3778,14273284,1,0,0,0,0,0
7030.659503,3779,14280841,1,0,0,0,0,0
6905.532078,3780,14288400,1,0,0,0,0,0
6870.418734,3781,14295961,1,0,0,0,0,0
6677.488477,3782,14303524,1,0,0,0,0,0
6729.547026,3783,14311089,1,0,0,0,0,0
6726.199267,3784,14318656,1,0,0,0,0,0
6765.570397,3785,14326225,1,0,0,0,0,0
6766.921203,3786,14333796,1,0,0,0,0,0
6451.524599,3787,14341369,1,0,0,0,0,0
6543.371918,3788,14348944,1,0,0,0,0,0
6325.200173,3789,14356521,1,0,0,0,0,0
6184.510578,3790,14364100,1,0,0,0,0,0
6063.17339,3791,14371681,1,0,0,0,0,0
5813.014608,3792,14379264,1,0,0,0,0,0
5701.702352,3793,14386849,1,0,0,0,0,0
5735.024344,3794,14394436,1,0,0,0,0,0
5866.404383,3795,14402025,1,0,0,0,0,0
5519.332735,3796,14409616,1,0,0,0,0,0
5604.369515,3797,14417209,1,0,0,0,0,0
5216.040128,3798,14424804,1,0,0,0,0,0
5139.380429,3799,14432401,1,0,0,0,0,0
4951.054333,3800,14440000,1,0,0,0,0,0
4732.265722,3801,14447601,1,0,0,0,0,0
4853.141226,3802,14455204,1,0,0,0,0,0
4905.519233,3803,14462809,1,0,0,0,0,0
4706.015332,3804,14470416,1,0,0,0,0,0
4456.257502,3805,14478025,1,0,0,0,0,0
4500.749049,3806,14485636,1,0,0,0,0,0
4408.337955,3807,14493249,1,0,0,0,0,0
4130.363844,3808,14500864,1,0,0,0,0,0
4085.747154,3809,14508481,1,0,0,0,0,0
3925.021335,3810,14516100,1,0,0,0,0,0
3927.049425,3811,14523721,1,0,0,0,0,0
3884.006672,3812,14531344,1,0,0,0,0,0
3836.415217,3813,14538969,1,0,0,0,0,0
3823.817656,3814,14546596,1,0,0,0,0,0
3779.528821,3815,14554225,1,0,0,0,0,0
3816.650309,3816,14561856,1,0,0,0,0,0
3749.393399,3817,14569489,1,0,0,0,0,0
3753.931233,3818,14577124,1,0,0,0,0,0
3672.080243,3819,14584761,1,0,0,0,0,0
3842.770429,3820,14592400,1,0,0,0,0,0
3737.548289,3821,14600041,1,0,0,0,0,0
3539.591087,3822,14607684,1,0,0,0,0,0
3483.859405,3823,14615329,1,0,0,0,0,0
3558.280321,3824,14622976,1,0,0,0,0,0
3502.336946,3825,14630625,1,0,0,0,0,0
3534.743293,3826,14638276,1,0,0,0,0,0
3650.457927,3827,14645929,1,0,0,0,0,0
3656.8892,3828,14653584,1,0,0,0,0,0
3537.061259,3829,14661241,1,0,0,0,0,0
3673.682655,3830,14668900,1,0,0,0,0,0
3618.16741,3831,14676561,1,0,0,0,0,0
3606.762401,3832,14684224,1,0,0,0,0,0
3721.796298,3833,14691889,1,0,0,0,0,0
3641.384097,3834,14699556,1,0,0,0,0,0
3796.780224,3835,14707225,1,0,0,0,0,0
3919.652865,3836,14714896,1,0,0,0,0,0
3825.820265,3837,14722569,1,0,0,0,0,0
3914.402146,3838,14730244,1,0,0,0,0,0
3981.720348,3839,14737921,1,0,0,0,0,0
3841.810852,3840,14745600,1,0,0,0,0,0
3847.029449,3841,14753281,1,0,0,0,0,0
3791.813431,3842,14760964,1,0,0,0,0,0
3569.796181,3843,14768649,1,0,0,0,0,0
3628.39556,3844,14776336,1,0,0,0,0,0
3547.214324,3845,14784025,1,0,0,0,0,0
3658.903658,3846,14791716,1,0,0,0,0,0
3672.854399,3847,14799409,1,0,0,0,0,0
3563.473128,3848,14807104,1,0,0,0,0,0
3378.494843,3849,14814801,1,0,0,0,0,0
3394.332504,3850,14822500,1,0,0,0,0,0
3264.646053,3851,14830201,1,0,0,0,0,0
3244.987571,3852,14837904,1,0,0,0,0,0
3152.93439,3853,14845609,1,0,0,0,0,0
3137.698793,3854,14853316,1,0,0,0,0,0
3105.439225,3855,14861025,1,0,0,0,0,0
3397.477417,3856,14868736,1,0,0,0,0,0
2998.516293,3857,14876449,1,0,0,0,0,0
2909.276661,3858,14884164,1,0,0,0,0,0
2861.181697,3859,14891881,1,0,0,0,0,0
2774.856417,3860,14899600,1,0,0,0,0,0
2758.172152,3861,14907321,1,0,0,0,0,0
2839.001161,3862,14915044,1,0,0,0,0,0
2732.680426,3863,14922769,1,0,0,0,0,0
2633.930824,3864,14930496,1,0,0,0,0,0
2503.319217,3865,14938225,1,0,0,0,0,0
2506.697589,3866,14945956,1,0,0,0,0,0
2526.539118,3867,14953689,1,0,0,0,0,0
2865.261143,3868,14961424,1,0,0,0,0,0
2568.646311,3869,14969161,1,0,0,0,0,0
2484.334492,3870,14976900,1,0,0,0,0,0
2413.85841,3871,14984641,1,0,0,0,0,0
2306.221081,3872,14992384,1,0,0,0,0,0
2299.56819,3873,15000129,1,0,0,0,0,0
2287.929478,3874,15007876,1,0,0,0,0,0
2182.398375,3875,15015625,1,0,0,0,0,0
2104.175889,3876,15023376,1,0,0,0,0,0
2085.361731,3877,15031129,1,0,0,0,0,0
2088.403654,3878,15038884,1,0,0,0,0,0
2096.62877,3879,15046641,1,0,0,0,0,0
2288.663549,3880,15054400,1,0,0,0,0,0
2186.674142,3881,15062161,1,0,0,0,0,0
2214.461037,3882,15069924,1,0,0,0,0,0
2166.675818,3883,15077689,1,0,0,0,0,0
2231.447301,3884,15085456,1,0,0,0,0,0
2279.726518,3885,15093225,1,0,0,0,0,0
2181.12149,3886,15100996,1,0,0,0,0,0
2152.353566,3887,15108769,1,0,0,0,0,0
1881.210457,3888,15116544,1,0,0,0,0,0
1886.816022,3889,15124321,1,0,0,0,0,0
1818.455175,3890,15132100,1,0,0,0,0,0
1794.084104,3891,15139881,1,0,0,0,0,0
1541.969412,3892,15147664,1,0,0,0,0,0
1566.742382,3893,15155449,1,0,0,0,0,0
1679.340839,3894,15163236,1,0,0,0,0,0
1688.780258,3895,15171025,1,0,0,0,0,0
1690.097299,3896,15178816,1,0,0,0,0,0
1765.687534,3897,15186609,1,0,0,0,0,0
1557.533009,3898,15194404,1,0,0,0,0,0
1649.332186,3899,15202201,1,0,0,0,0,0
1601.81769,3900,15210000,1,0,0,0,0,0
1609.2819,3901,15217801,1,0,0,0,0,0
1623.776878,3902,15225604,1,0,0,0,0,0
1642.907421,3903,15233409,1,0,0,0,0,0
1641.260621,3904,15241216,1,0,0,0,0,0
1604.647517,3905,15249025,1,0,0,0,0,0
1595.716048,3906,15256836,1,0,0,0,0,0
1631.39068,3907,15264649,1,0,0,0,0,0
1525.307578,3908,15272464,1,0,0,0,0,0
1633.071984,3909,15280281,1,0,0,0,0,0
1608.828723,3910,15288100,1,0,0,0,0,0
1511.737781,3911,15295921,1,0,0,0,0,0
1496.526892,3912,15303744,1,0,0,0,0,0
1400.018254,3913,15311569,1,0,0,0,0,0
1413.192177,3914,15319396,1,0,0,0,0,0
1523.077454,3915,15327225,1,0,0,0,0,0
1456.368786,3916,15335056,1,0,0,0,0,0
1452.83224,3917,15342889,1,0,0,0,0,0
1427.956318,3918,15350724,1,0,0,0,0,0
1416.139324,3919,15358561,1,0,0,0,0,0
1397.08988,3920,15366400,1,0,0,0,0,0
1476.507179,3921,15374241,1,0,0,0,0,0
1429.074986,3922,15382084,1,0,0,0,0,0
1509.981119,3923,15389929,1,0,0,0,0,0
1408.17261,3924,15397776,1,0,0,0,0,0
1395.232743,3925,15405625,1,0,0,0,0,0
1401.816481,3926,15413476,1,0,0,0,0,0
1560.228221,3927,15421329,1,0,0,0,0,0
1473.68884,3928,15429184,1,0,0,0,0,0
1481.438203,3929,15437041,1,0,0,0,0,0
1524.33578,3930,15444900,1,0,0,0,0,0
1444.1787,3931,15452761,1,0,0,0,0,0
1470.430305,3932,15460624,1,0,0,0,0,0
1555.414967,3933,15468489,1,0,0,0,0,0
1491.396585,3934,15476356,1,0,0,0,0,0
1483.422577,3935,15484225,1,0,0,0,0,0
1481.691838,3936,15492096,1,0,0,0,0,0
1445.837005,3937,15499969,1,0,0,0,0,0
1447.43736,3938,15507844,1,0,0,0,0,0
1613.188169,3939,15515721,1,0,0,0,0,0
1462.376061,3940,15523600,1,0,0,0,0,0
1476.300597,3941,15531481,1,0,0,0,0,0
1623.771728,3942,15539364,1,0,0,0,0,0
1554.224548,3943,15547249,1,0,0,0,0,0
1687.285041,3944,15555136,1,0,0,0,0,0
1839.35414,3945,15563025,1,0,0,0,0,0
1877.074115,3946,15570916,1,0,0,0,0,0
1797.915691,3947,15578809,1,0,0,0,0,0
1815.019603,3948,15586704,1,0,0,0,0,0
1930.962812,3949,15594601,0,1,0,0,0,0
1997.553506,3950,15602500,0,1,0,0,0,0
2145.060594,3951,15610401,0,1,0,0,0,0
2149.415148,3952,15618304,0,1,0,0,0,0
2193.151189,3953,15626209,0,1,0,0,0,0
2315.281681,3954,15634116,0,1,0,0,0,0
2441.591384,3955,15642025,0,1,0,0,0,0
2535.66952,3956,15649936,0,1,0,0,0,0
2632.037278,3957,15657849,0,1,0,0,0,0
2764.327175,3958,15665764,0,1,0,0,0,0
2905.827929,3959,15673681,0,1,0,0,0,0
3125.256359,3960,15681600,0,1,0,0,0,0
3270.851956,3961,15689521,0,1,0,0,0,0
3628.636871,3962,15697444,0,1,0,0,0,0
3690.757483,3963,15705369,0,1,0,0,0,0
3858.124893,3964,15713296,0,1,0,0,0,0
4056.368828,3965,15721225,0,1,0,0,0,0
4230.237026,3966,15729156,0,1,0,0,0,0
4752.881212,3967,15737089,0,1,0,0,0,0
4824.108508,3968,15745024,0,1,0,0,0,0
5066.836234,3969,15752961,0,1,0,0,0,0
5128.472618,3970,15760900,0,1,0,0,0,0
5500.21263,3971,15768841,0,1,0,0,0,0
5474.999472,3972,15776784,0,1,0,0,0,0
5495.774074,3973,15784729,0,1,0,0,0,0
5997.495473,3974,15792676,0,1,0,0,0,0
5915.481958,3975,15800625,0,1,0,0,0,0
6164.232694,3976,15808576,0,1,0,0,0,0
6605.828305,3977,15816529,0,1,0,0,0,0
6792.779093,3978,15824484,0,1,0,0,0,0
6375.812289,3979,15832441,0,1,0,0,0,0
6464.948275,3980,15840400,0,1,0,0,0,0
6713.596639,3981,15848361,0,1,0,0,0,0
6476.254382,3982,15856324,0,1,0,0,0,0
6370.089538,3983,15864289,0,1,0,0,0,0
6420.282096,3984,15872256,0,1,0,0,0,0
6739.615415,3985,15880225,0,1,0,0,0,0
6670.977199,3986,15888196,0,1,0,0,0,0
6853.675486,3987,15896169,0,1,0,0,0,0
6973.062923,3988,15904144,0,1,0,0,0,0
7264.135884,3989,15912121,0,1,0,0,0,0
7301.413355,3990,15920100,0,1,0,0,0,0
7310.431691,3991,15928081,0,1,0,0,0,0
7193.072084,3992,15936064,0,1,0,0,0,0
7104.083666,3993,15944049,0,1,0,0,0,0
6919.293627,3994,15952036,0,1,0,0,0,0
7263.958893,3995,15960025,0,1,0,0,0,0
7189.802843,3996,15968016,0,1,0,0,0,0
7270.963476,3997,15976009,0,1,0,0,0,0
7413.957684,3998,15984004,0,1,0,0,0,0
7243.428439,3999,15992001,0,1,0,0,0,0
7328.998837,4000,16000000,0,1,0,0,0,0
7464.69022,4001,16008001,0,1,0,0,0,0
7554.766237,4002,16016004,0,1,0,0,0,0
7548.042921,4003,16024009,0,1,0,0,0,0
7553.195656,4004,16032016,0,1,0,0,0,0
7605.939266,4005,16040025,0,1,0,0,0,0
7718.315143,4006,16048036,0,1,0,0,0,0
7604.003111,4007,16056049,0,1,0,0,0,0
7673.431882,4008,16064064,0,1,0,0,0,0
7550.274115,4009,16072081,0,1,0,0,0,0
7519.450582,4010,16080100,0,1,0,0,0,0
7568.583517,4011,16088121,0,1,0,0,0,0
7606.477383,4012,16096144,0,1,0,0,0,0
7486.530813,4013,16104169,0,1,0,0,0,0
7579.833802,4014,16112196,0,1,0,0,0,0
7413.723164,4015,16120225,0,1,0,0,0,0
7586.389417,4016,16128256,0,1,0,0,0,0
7437.242294,4017,16136289,0,1,0,0,0,0
7488.68639,4018,16144324,0,1,0,0,0,0
7632.767149,4019,16152361,0,1,0,0,0,0
7540.806165,4020,16160400,0,1,0,0,0,0
7632.016503,4021,16168441,0,1,0,0,0,0
7544.960969,4022,16176484,0,1,0,0,0,0
7426.90153,4023,16184529,0,1,0,0,0,0
7314.352605,4024,16192576,0,1,0,0,0,0
7282.246036,4025,16200625,0,1,0,0,0,0
7374.730621,4026,16208676,0,1,0,0,0,0
7475.494044,4027,16216729,0,1,0,0,0,0
7938.952926,4028,16224784,0,1,0,0,0,0
7480.289627,4029,16232841,0,1,0,0,0,0
7545.832064,4030,16240900,0,1,0,0,0,0
7788.480968,4031,16248961,0,1,0,0,0,0
7843.201229,4032,16257024,0,1,0,0,0,0
7949.674554,4033,16265089,0,1,0,0,0,0
7661.646127,4034,16273156,0,1,0,0,0,0
7670.874595,4035,16281225,0,1,0,0,0,0
7799.296078,4036,16289296,0,1,0,0,0,0
7702.369619,4037,16297369,0,1,0,0,0,0
7923.940844,4038,16305444,0,1,0,0,0,0
7879.577552,4039,16313521,0,1,0,0,0,0
7874.050747,4040,16321600,0,1,0,0,0,0
7840.086522,4041,16329681,0,1,0,0,0,0
7890.127858,4042,16337764,0,1,0,0,0,0
8063.011802,4043,16345849,0,1,0,0,0,0
8097.160899,4044,16353936,0,1,0,0,0,0
7940.862707,4045,16362025,0,1,0,0,0,0
7892.22334,4046,16370116,0,1,0,0,0,0
8001.08346,4047,16378209,0,1,0,0,0,0
7995.129143,4048,16386304,0,1,0,0,0,0
7614.858501,4049,16394401,0,1,0,0,0,0
7806.738036,4050,16402500,0,1,0,0,0,0
7823.401552,4051,16410601,0,1,0,0,0,0
7902.724163,4052,16418704,0,1,0,0,0,0
7841.562774,4053,16426809,0,1,0,0,0,0
7763.690494,4054,16434916,0,1,0,0,0,0
7643.260823,4055,16443025,0,1,0,0,0,0
7214.943276,4056,16451136,0,1,0,0,0,0
7316.672132,4057,16459249,0,1,0,0,0,0
7212.283466,4058,16467364,0,1,0,0,0,0
7256.082735,4059,16475481,0,1,0,0,0,0
7366.903362,4060,16483600,0,1,0,0,0,0
7156.222172,4061,16491721,0,1,0,0,0,0
7591.216197,4062,16499844,0,1,0,0,0,0
7297.27716,4063,16507969,0,1,0,0,0,0
7191.142283,4064,16516096,0,1,0,0,0,0
7304.956047,4065,16524225,0,1,0,0,0,0
7102.518381,4066,16532356,0,1,0,0,0,0
6808.44897,4067,16540489,0,1,0,0,0,0
6837.37459,4068,16548624,0,1,0,0,0,0
6530.188727,4069,16556761,0,1,0,0,0,0
6470.401792,4070,16564900,0,1,0,0,0,0
6211.44548,4071,16573041,0,1,0,0,0,0
6190.193714,4072,16581184,0,1,0,0,0,0
6153.12561,4073,16589329,0,1,0,0,0,0
5981.890263,4074,16597476,0,1,0,0,0,0
5965.173429,4075,16605625,0,1,0,0,0,0
5870.128311,4076,16613776,0,1,0,0,0,0
5740.357631,4077,16621929,0,1,0,0,0,0
5642.115322,4078,16630084,0,1,0,0,0,0
5415.834862,4079,16638241,0,1,0,0,0,0
5439.896689,4080,16646400,0,1,0,0,0,0
5141.743581,4081,16654561,0,1,0,0,0,0
4935.025126,4082,16662724,0,1,0,0,0,0
4855.831346,4083,16670889,0,1,0,0,0,0
4774.699838,4084,16679056,0,1,0,0,0,0
4727.679285,4085,16687225,0,1,0,0,0,0
4784.145991,4086,16695396,0,1,0,0,0,0
4845.469499,4087,16703569,0,1,0,0,0,0
4380.425453,4088,16711744,0,1,0,0,0,0
4308.076277,4089,16719921,0,1,0,0,0,0
4189.008955,4090,16728100,0,1,0,0,0,0
4287.51514,4091,16736281,0,1,0,0,0,0
4246.204561,4092,16744464,0,1,0,0,0,0
3845.947412,4093,16752649,0,1,0,0,0,0
3842.823766,4094,16760836,0,1,0,0,0,0
3855.177853,4095,16769025,0,1,0,0,0,0
3833.133306,4096,16777216,0,1,0,0,0,0
3765.172818,4097,16785409,0,1,0,0,0,0
3965.958195,4098,16793604,0,1,0,0,0,0
3812.711687,4099,16801801,0,1,0,0,0,0
3726.070628,4100,16810000,0,1,0,0,0,0
3776.300835,4101,16818201,0,1,0,0,0,0
3772.16252,4102,16826404,0,1,0,0,0,0
3682.708214,4103,16834609,0,1,0,0,0,0
3763.381109,4104,16842816,0,1,0,0,0,0
3593.212647,4105,16851025,0,1,0,0,0,0
3633.148435,4106,16859236,0,1,0,0,0,0
3629.059534,4107,16867449,0,1,0,0,0,0
3541.217973,4108,16875664,0,1,0,0,0,0
3653.93326,4109,16883881,0,1,0,0,0,0
