MB,t,tsq,Day of Week_1,Day of Week_2,Day of Week_3,Day of Week_4,Day of Week_5,Day of Week_6,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,Lag9,Lag10,Lag11,Lag12,Lag13,Lag14,Lag15
2369.126686,2165,4687225,0,1,0,0,0,0,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877,2603.675135,2606.321663,2599.126596,2563.462621,2613.644315,2614.723012,2706.247511,2739.43459,2739.399269
2314.299351,2166,4691556,0,1,0,0,0,0,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877,2603.675135,2606.321663,2599.126596,2563.462621,2613.644315,2614.723012,2706.247511,2739.43459
2219.851742,2167,4695889,0,1,0,0,0,0,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877,2603.675135,2606.321663,2599.126596,2563.462621,2613.644315,2614.723012,2706.247511
2239.496829,2168,4700224,0,1,0,0,0,0,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877,2603.675135,2606.321663,2599.126596,2563.462621,2613.644315,2614.723012
2184.632828,2169,4704561,0,1,0,0,0,0,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877,2603.675135,2606.321663,2599.126596,2563.462621,2613.644315
2201.158968,2170,4708900,0,1,0,0,0,0,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877,2603.675135,2606.321663,2599.126596,2563.462621
2090.31086,2171,4713241,0,1,0,0,0,0,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877,2603.675135,2606.321663,2599.126596
2101.230406,2172,4717584,0,1,0,0,0,0,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877,2603.675135,2606.321663
2049.781073,2173,4721929,0,1,0,0,0,0,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877,2603.675135
2097.378002,2174,4726276,0,1,0,0,0,0,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651,2517.512877
2012.605665,2175,4730625,0,1,0,0,0,0,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327,2489.375651
1984.922499,2176,4734976,0,1,0,0,0,0,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453,2449.191327
1954.567461,2177,4739329,0,1,0,0,0,0,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512,2494.569453
1885.247593,2178,4743684,0,1,0,0,0,0,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699,2433.164512
1920.094673,2179,4748041,0,1,0,0,0,0,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686,2425.749699
1919.096112,2180,4752400,0,1,0,0,0,0,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351,2369.126686
1978.000158,2181,4756761,0,1,0,0,0,0,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742,2314.299351
1956.582947,2182,4761124,0,1,0,0,0,0,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829,2219.851742
1926.878632,2183,4765489,0,1,0,0,0,0,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828,2239.496829
1948.030874,2184,4769856,0,1,0,0,0,0,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968,2184.632828
1850.892741,2185,4774225,0,1,0,0,0,0,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086,2201.158968
1785.256187,2186,4778596,0,1,0,0,0,0,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406,2090.31086
1731.33568,2187,4782969,0,1,0,0,0,0,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073,2101.230406
1716.252717,2188,4787344,0,1,0,0,0,0,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002,2049.781073
1691.39619,2189,4791721,0,1,0,0,0,0,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665,2097.378002
1702.022577,2190,4796100,0,1,0,0,0,0,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499,2012.605665
1723.753883,2191,4800481,0,1,0,0,0,0,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461,1984.922499
1765.382626,2192,4804864,0,1,0,0,0,0,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593,1954.567461
1729.280111,2193,4809249,0,1,0,0,0,0,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673,1885.247593
1678.915549,2194,4813636,0,1,0,0,0,0,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112,1920.094673
1697.277535,2195,4818025,0,1,0,0,0,0,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158,1919.096112
1629.322366,2196,4822416,0,1,0,0,0,0,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947,1978.000158
1651.59448,2197,4826809,0,1,0,0,0,0,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632,1956.582947
1603.203766,2198,4831204,0,1,0,0,0,0,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874,1926.878632
1477.978346,2199,4835601,0,1,0,0,0,0,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741,1948.030874
1443.58565,2200,4840000,0,1,0,0,0,0,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187,1850.892741
1503.610155,2201,4844401,0,1,0,0,0,0,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568,1785.256187
1531.168487,2202,4848804,0,1,0,0,0,0,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717,1731.33568
1556.756667,2203,4853209,0,1,0,0,0,0,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619,1716.252717
1568.614625,2204,4857616,0,1,0,0,0,0,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577,1691.39619
1549.273938,2205,4862025,0,1,0,0,0,0,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883,1702.022577
1572.821726,2206,4866436,0,1,0,0,0,0,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626,1723.753883
1587.826307,2207,4870849,0,1,0,0,0,0,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111,1765.382626
1392.905062,2208,4875264,0,1,0,0,0,0,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549,1729.280111
1418.242879,2209,4879681,0,1,0,0,0,0,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535,1678.915549
1398.684159,2210,4884100,0,1,0,0,0,0,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366,1697.277535
1430.343592,2211,4888521,0,1,0,0,0,0,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448,1629.322366
1511.012987,2212,4892944,0,1,0,0,0,0,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766,1651.59448
1338.490517,2213,4897369,0,1,0,0,0,0,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346,1603.203766
1367.02339,2214,4901796,0,1,0,0,0,0,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565,1477.978346
1413.80443,2215,4906225,0,1,0,0,0,0,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155,1443.58565
1374.064202,2216,4910656,0,1,0,0,0,0,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487,1503.610155
1322.405019,2217,4915089,0,1,0,0,0,0,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667,1531.168487
1369.243744,2218,4919524,0,1,0,0,0,0,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625,1556.756667
1351.168541,2219,4923961,0,1,0,0,0,0,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938,1568.614625
1349.997194,2220,4928400,0,1,0,0,0,0,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726,1549.273938
1322.720627,2221,4932841,0,0,1,0,0,0,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307,1572.821726
1358.330757,2222,4937284,0,0,1,0,0,0,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062,1587.826307
1440.183107,2223,4941729,0,0,1,0,0,0,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879,1392.905062
1374.424527,2224,4946176,0,0,1,0,0,0,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159,1418.242879
1354.681626,2225,4950625,0,0,1,0,0,0,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592,1398.684159
1317.445749,2226,4955076,0,0,1,0,0,0,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987,1430.343592
1413.283417,2227,4959529,0,0,1,0,0,0,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517,1511.012987
1397.800409,2228,4963984,0,0,1,0,0,0,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339,1338.490517
1409.670457,2229,4968441,0,0,1,0,0,0,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443,1367.02339
858.383903,2230,4972900,0,0,1,0,0,0,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202,1413.80443
988.132703,2231,4977361,0,0,1,0,0,0,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019,1374.064202
1425.676988,2232,4981824,0,0,1,0,0,0,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744,1322.405019
1716.015451,2233,4986289,0,0,1,0,0,0,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541,1369.243744
1628.927386,2234,4990756,0,0,1,0,0,0,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194,1351.168541
1579.73785,2235,4995225,0,0,1,0,0,0,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627,1349.997194
1118.236059,2236,4999696,0,0,1,0,0,0,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757,1322.720627
1565.44119,2237,5004169,0,0,1,0,0,0,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107,1358.330757
1728.343786,2238,5008644,0,0,1,0,0,0,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527,1440.183107
1917.273947,2239,5013121,0,0,1,0,0,0,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626,1374.424527
1586.662674,2240,5017600,0,0,1,0,0,0,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749,1354.681626
1649.923551,2241,5022081,0,0,1,0,0,0,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417,1317.445749
1555.71948,2242,5026564,0,0,1,0,0,0,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409,1413.283417
1668.877447,2243,5031049,0,0,1,0,0,0,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457,1397.800409
1678.501852,2244,5035536,0,0,1,0,0,0,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903,1409.670457
1848.352414,2245,5040025,0,0,1,0,0,0,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703,858.383903
1818.310468,2246,5044516,0,0,1,0,0,0,1848.352414,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988,988.132703
1789.798513,2247,5049009,0,0,1,0,0,0,1818.310468,1848.352414,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451,1425.676988
1887.274774,2248,5053504,0,0,1,0,0,0,1789.798513,1818.310468,1848.352414,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386,1716.015451
1996.353139,2249,5058001,0,0,1,0,0,0,1887.274774,1789.798513,1818.310468,1848.352414,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785,1628.927386
2115.866684,2250,5062500,0,0,1,0,0,0,1996.353139,1887.274774,1789.798513,1818.310468,1848.352414,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059,1579.73785
2204.842559,2251,5067001,0,0,1,0,0,0,2115.866684,1996.353139,1887.274774,1789.798513,1818.310468,1848.352414,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119,1118.236059
2164.25253,2252,5071504,0,0,1,0,0,0,2204.842559,2115.866684,1996.353139,1887.274774,1789.798513,1818.310468,1848.352414,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786,1565.44119
2281.739783,2253,5076009,0,0,1,0,0,0,2164.25253,2204.842559,2115.866684,1996.353139,1887.274774,1789.798513,1818.310468,1848.352414,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947,1728.343786
2442.733877,2254,5080516,0,0,1,0,0,0,2281.739783,2164.25253,2204.842559,2115.866684,1996.353139,1887.274774,1789.798513,1818.310468,1848.352414,1678.501852,1668.877447,1555.71948,1649.923551,1586.662674,1917.273947
